DATE,TIME,elec,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
7/3/2016,5:00,2589,0,1917,704,0,7,2,0,30,0,0,-71
7/3/2016,6:00,2524,0,1749,723,0,7,7,0,71,0,0,-34
7/3/2016,7:00,2580,0,1657,838,0,7,19,0,91,0,0,-32
7/3/2016,8:00,2727,0,1825,851,0,7,24,0,78,0,0,-58
7/3/2016,9:00,2880,0,2010,796,0,7,37,0,71,0,0,-40
7/3/2016,10:00,2930,0,2122,750,0,7,57,0,57,0,0,-63
7/3/2016,11:00,2912,0,2049,805,0,7,88,0,37,0,0,-74
7/3/2016,12:00,2909,0,1953,784,0,6,165,0,25,0,0,-25
7/3/2016,13:00,2924,0,1768,952,0,7,209,0,16,0,0,-27
7/3/2016,14:00,2956,0,1771,1013,0,7,164,0,18,0,0,-17
7/3/2016,15:00,2952,0,1996,1013,0,7,124,0,13,0,0,-200
7/3/2016,16:00,2931,0,2025,1016,0,7,70,0,10,0,0,-195
7/3/2016,17:00,2999,0,2057,1091,0,6,29,0,8,0,0,-192
7/3/2016,18:00,3028,0,2041,1159,0,7,10,0,7,0,0,-196
7/3/2016,19:00,3038,0,1904,1315,0,7,1,0,8,0,0,-196
7/3/2016,20:00,2957,0,1886,1230,0,7,0,0,13,0,0,-178
7/3/2016,21:00,2808,0,2081,945,0,7,0,0,12,0,0,-236
7/3/2016,22:00,2670,0,2047,771,0,6,0,0,9,0,0,-163
7/3/2016,23:00,2556,0,2028,742,0,6,0,0,5,0,0,-225
7/4/2016,0:00,2433,0,2053,676,0,7,0,0,3,0,0,-304
7/4/2016,1:00,2436,0,2043,697,0,7,0,0,7,0,0,-318
7/4/2016,2:00,2595,0,2111,762,0,7,0,0,6,0,0,-290
7/4/2016,3:00,2728,0,2115,823,0,7,0,0,9,0,0,-226
7/4/2016,4:00,2710,0,2060,837,0,7,1,0,4,0,0,-198
7/4/2016,5:00,2596,0,2034,781,0,7,4,0,2,0,0,-232
7/4/2016,6:00,2654,0,1979,865,0,7,20,0,1,0,0,-218
7/4/2016,7:00,2882,0,2023,953,0,7,56,0,0,0,0,-156
7/4/2016,8:00,3392,0,2377,959,0,7,83,0,0,0,0,-33
7/4/2016,9:00,3768,0,2617,1063,0,6,87,0,0,0,0,-5
7/4/2016,10:00,3900,0,2673,1151,0,7,88,0,0,0,0,-19
7/4/2016,11:00,3963,0,2779,1161,0,7,61,0,0,0,0,-45
7/4/2016,12:00,3693,0,2742,882,0,6,71,0,0,0,0,-8
7/4/2016,13:00,3906,0,2856,979,0,7,86,0,3,0,0,-25
7/4/2016,14:00,3969,0,2822,1068,0,7,81,0,4,0,0,-12
7/4/2016,15:00,3953,0,2915,973,0,6,73,0,2,0,0,-16
7/4/2016,16:00,3928,0,2859,1148,0,7,40,0,0,0,0,-125
7/4/2016,17:00,3750,0,2699,1054,0,6,23,0,0,0,0,-33
7/4/2016,18:00,3639,0,2564,1070,0,7,8,0,0,0,0,-9
7/4/2016,19:00,3534,0,2574,1002,0,7,1,0,0,0,0,-50
7/4/2016,20:00,3347,0,2446,927,0,7,0,0,3,0,0,-36
7/4/2016,21:00,3170,0,2314,920,0,7,0,0,11,0,0,-82
7/4/2016,22:00,3047,0,2304,916,0,6,0,0,9,0,0,-189
7/4/2016,23:00,2936,0,2282,945,0,7,0,0,13,0,0,-310
7/5/2016,0:00,2776,0,2231,886,0,7,0,0,15,0,0,-362
7/5/2016,1:00,2758,0,2276,864,0,7,0,0,11,0,0,-399
7/5/2016,2:00,2893,0,2358,872,0,7,0,0,8,0,0,-352
7/5/2016,3:00,3024,0,2422,900,0,7,0,0,4,0,0,-309
7/5/2016,4:00,2967,0,2419,859,0,7,1,0,1,0,0,-319
7/5/2016,5:00,2838,0,2390,781,0,7,8,0,1,0,0,-348
7/5/2016,6:00,2848,0,2371,753,0,7,38,0,2,0,0,-322
7/5/2016,7:00,3053,0,2401,779,0,6,90,0,0,0,0,-223
7/5/2016,8:00,3527,0,2616,813,0,7,127,0,1,0,0,-37
7/5/2016,9:00,3901,0,2825,867,0,7,179,0,1,0,0,23
7/5/2016,10:00,4048,0,2901,907,0,7,230,0,1,0,0,3
7/5/2016,11:00,4131,0,2816,1061,0,7,248,0,1,0,0,-1
7/5/2016,12:00,3933,0,2737,968,0,7,216,0,0,0,0,6
7/5/2016,13:00,4184,0,2961,1010,0,7,209,0,0,0,0,-3
7/5/2016,14:00,4215,0,2986,1053,0,7,180,0,0,0,0,-11
7/5/2016,15:00,4213,0,2946,1115,0,7,167,0,0,0,0,-21
7/5/2016,16:00,4217,0,2996,1089,0,7,125,0,5,0,0,-5
7/5/2016,17:00,4044,0,3017,967,0,7,53,0,14,0,0,-14
7/5/2016,18:00,3891,0,2988,881,0,7,16,0,15,0,0,-16
7/5/2016,19:00,3799,0,2924,862,0,7,1,0,20,0,0,-15
7/5/2016,20:00,3600,0,2906,817,0,7,0,0,24,0,0,-153
7/5/2016,21:00,3394,0,2675,725,0,7,0,0,31,0,0,-43
7/5/2016,22:00,3214,0,2612,711,0,7,0,0,31,0,0,-147
7/5/2016,23:00,3069,0,2563,722,0,7,0,0,23,0,0,-246
7/6/2016,0:00,2885,0,2544,686,0,7,0,0,14,0,0,-365
7/6/2016,1:00,2832,0,2511,689,0,7,0,0,23,0,0,-398
7/6/2016,2:00,2942,0,2495,782,0,6,0,0,33,0,0,-373
7/6/2016,3:00,3047,0,2509,837,0,7,0,0,46,0,0,-352
7/6/2016,4:00,3018,0,2439,882,0,7,1,0,65,0,0,-375
7/6/2016,5:00,2873,0,2414,739,0,7,15,0,75,0,0,-376
7/6/2016,6:00,2902,0,2399,703,0,7,57,0,83,0,0,-345
7/6/2016,7:00,3150,0,2476,726,0,7,104,0,64,0,0,-226
7/6/2016,8:00,3729,0,2687,864,0,7,174,0,56,0,0,-58
7/6/2016,9:00,4181,0,2921,913,0,7,259,0,54,0,0,27
7/6/2016,10:00,4351,0,2972,998,0,7,305,0,54,0,0,16
7/6/2016,11:00,4409,0,2957,967,0,7,270,0,54,0,0,154
7/6/2016,12:00,4227,0,2899,771,0,6,236,0,55,0,0,260
7/6/2016,13:00,4445,0,2954,1034,0,7,183,0,54,0,0,214
7/6/2016,14:00,4473,0,2967,1075,0,7,159,0,58,0,0,208
7/6/2016,15:00,4467,0,2923,1092,0,7,183,0,56,0,0,207
7/6/2016,16:00,4461,0,2921,1168,0,7,123,0,48,0,0,195
7/6/2016,17:00,4230,0,2912,1016,0,6,65,0,34,0,0,197
7/6/2016,18:00,4076,0,2901,1119,0,7,11,0,35,0,0,3
7/6/2016,19:00,3933,0,2903,1001,0,7,1,0,30,0,0,-7
7/6/2016,20:00,3729,0,3001,830,0,7,0,0,31,0,0,-140
7/6/2016,21:00,3516,0,2905,736,0,7,0,0,26,0,0,-158
7/6/2016,22:00,3380,0,2831,689,0,6,0,0,31,0,0,-177
7/6/2016,23:00,3218,0,2780,672,0,7,0,0,29,0,0,-268
7/7/2016,0:00,3019,0,2514,626,0,7,0,0,25,0,0,-151
7/7/2016,1:00,2948,0,2434,598,0,7,0,0,19,0,0,-109
7/7/2016,2:00,3050,0,2505,687,0,6,0,0,20,0,0,-168
7/7/2016,3:00,3140,0,2452,802,0,7,0,0,18,0,0,-140
7/7/2016,4:00,3091,0,2481,716,0,8,1,0,17,0,0,-131
7/7/2016,5:00,2944,0,2439,636,0,8,4,0,12,0,0,-154
7/7/2016,6:00,2993,0,2510,607,0,9,16,0,6,0,0,-154
7/7/2016,7:00,3202,0,2630,663,0,10,39,0,2,0,0,-142
7/7/2016,8:00,3681,0,2776,843,0,10,64,0,1,0,0,-13
7/7/2016,9:00,4005,0,2900,949,0,10,121,0,0,0,0,25
7/7/2016,10:00,4129,0,2985,961,0,10,168,0,0,0,0,5
7/7/2016,11:00,4201,0,2996,965,0,10,231,0,0,0,0,-1
7/7/2016,12:00,4043,0,2852,873,0,10,292,0,0,0,0,16
7/7/2016,13:00,4279,0,2899,1118,0,10,280,0,1,0,0,-29
7/7/2016,14:00,4316,0,3146,1003,0,10,213,0,1,0,0,-55
7/7/2016,15:00,4266,0,3007,807,0,10,171,0,1,0,0,270
7/7/2016,16:00,4196,0,3056,846,0,10,99,0,1,0,0,184
7/7/2016,17:00,3981,0,3002,927,0,10,47,0,1,0,0,-6
7/7/2016,18:00,3831,0,2962,853,0,10,15,0,0,0,0,-8
7/7/2016,19:00,3724,0,2849,865,0,10,1,0,0,0,0,-1
7/7/2016,20:00,3553,0,2820,712,0,10,0,0,0,0,0,11
7/7/2016,21:00,3338,0,2614,756,0,10,0,0,0,0,0,-42
7/7/2016,22:00,3213,0,2621,738,0,10,0,0,0,0,0,-156
7/7/2016,23:00,3049,0,2462,648,0,10,0,0,0,0,0,-72
7/8/2016,0:00,2874,0,2260,665,0,10,0,0,0,0,0,-61
7/8/2016,1:00,2814,0,2175,748,0,10,0,0,0,0,0,-119
7/8/2016,2:00,2917,0,2305,800,0,10,0,0,0,0,0,-199
7/8/2016,3:00,3042,0,2496,734,0,10,0,0,0,0,0,-198
7/8/2016,4:00,3003,0,2604,609,0,10,1,0,0,0,0,-222
7/8/2016,5:00,2880,0,2582,602,0,10,14,0,0,0,0,-328
7/8/2016,6:00,2897,0,2577,586,0,10,37,0,0,0,0,-313
7/8/2016,7:00,3110,0,2522,640,0,10,54,0,0,0,0,-116
7/8/2016,8:00,3568,0,2700,793,0,10,69,0,0,0,0,-4
7/8/2016,9:00,3911,0,2845,986,0,10,72,0,0,0,0,-1
7/8/2016,10:00,4037,0,2900,1002,0,10,125,0,1,0,0,0
7/8/2016,11:00,4105,0,2990,915,0,9,179,0,1,0,0,11
7/8/2016,12:00,3925,0,2953,778,0,9,176,0,0,0,0,8
7/8/2016,13:00,4180,0,2985,1046,0,10,128,0,0,0,0,11
7/8/2016,14:00,4194,0,2990,1106,0,10,82,0,0,0,0,6
7/8/2016,15:00,4109,0,2963,1091,0,10,47,0,1,0,0,-3
7/8/2016,16:00,4052,0,2926,1091,0,10,31,0,2,0,0,-8
7/8/2016,17:00,3873,0,2839,1054,0,10,14,0,0,0,0,-44
7/8/2016,18:00,3753,0,2615,1174,0,10,3,0,0,0,0,-49
7/8/2016,19:00,3628,0,2499,1171,0,10,1,0,1,0,0,-54
7/8/2016,20:00,3420,0,2469,994,0,10,0,0,4,0,0,-58
7/8/2016,21:00,3239,0,2495,740,0,10,0,0,11,0,0,-17
7/8/2016,22:00,3121,0,2441,686,0,10,0,0,8,0,0,-24
7/8/2016,23:00,3008,0,2396,632,0,10,0,0,7,0,0,-37
7/9/2016,0:00,2841,0,2315,634,0,10,0,0,8,0,0,-126
7/9/2016,1:00,2766,0,2298,672,0,10,0,0,6,0,0,-220
7/9/2016,2:00,2864,0,2371,744,0,10,0,0,7,0,0,-267
7/9/2016,3:00,2972,0,2368,798,0,10,0,0,8,0,0,-212
7/9/2016,4:00,2926,0,2347,782,0,10,1,0,7,0,0,-222
7/9/2016,5:00,2758,0,2193,782,0,10,4,0,4,0,0,-235
7/9/2016,6:00,2687,0,2190,798,0,10,11,0,2,0,0,-323
7/9/2016,7:00,2770,0,2218,858,0,10,23,0,2,0,0,-340
7/9/2016,8:00,2963,0,2332,872,0,10,39,0,0,0,0,-290
7/9/2016,9:00,3149,0,2527,869,0,10,63,0,0,0,0,-320
7/9/2016,10:00,3202,0,2475,860,0,10,88,0,0,0,0,-231
7/9/2016,11:00,3211,0,2385,976,0,10,112,0,0,0,0,-272
7/9/2016,12:00,3129,0,2303,1022,0,10,103,0,0,0,0,-309
7/9/2016,13:00,3187,0,2330,1041,0,10,140,0,0,0,0,-334
7/9/2016,14:00,3169,0,2308,1023,0,10,112,0,0,0,0,-284
7/9/2016,15:00,3152,0,2361,1032,0,10,101,0,0,0,0,-352
7/9/2016,16:00,3122,0,2369,1032,0,10,62,0,0,0,0,-350
7/9/2016,17:00,3110,0,2334,1081,0,10,35,0,0,0,0,-350
7/9/2016,18:00,3095,0,2324,1056,0,10,7,0,0,0,0,-302
7/9/2016,19:00,3077,0,2321,1073,0,10,1,0,1,0,0,-328
7/9/2016,20:00,2959,0,2242,1003,0,10,0,0,1,0,0,-297
7/9/2016,21:00,2817,0,2174,927,0,10,0,0,0,0,0,-294
7/9/2016,22:00,2713,0,2155,896,0,10,0,0,0,0,0,-348
7/9/2016,23:00,2607,0,2318,775,0,10,0,0,0,0,0,-497
7/10/2016,0:00,2483,0,2340,742,0,10,0,0,2,0,0,-611
7/10/2016,1:00,2440,0,2194,736,0,10,0,0,1,0,0,-501
7/10/2016,2:00,2556,0,2266,882,0,10,0,0,0,0,0,-602
7/10/2016,3:00,2707,0,2408,990,0,10,0,0,1,0,0,-702
7/10/2016,4:00,2666,0,2363,987,0,10,2,0,0,0,0,-696
7/10/2016,5:00,2501,0,2224,929,0,10,20,0,1,0,0,-683
7/10/2016,6:00,2379,0,2124,739,0,10,54,0,0,0,0,-549
7/10/2016,7:00,2426,0,2060,718,0,9,129,0,0,0,0,-490
7/10/2016,8:00,2582,0,1992,813,0,10,210,0,0,0,0,-443
7/10/2016,9:00,2790,0,2236,839,0,10,271,0,0,0,0,-566
7/10/2016,10:00,2901,0,2428,810,0,10,305,0,0,0,0,-651
7/10/2016,11:00,2954,0,2528,768,0,10,333,0,1,0,0,-685
7/10/2016,12:00,3041,0,2566,766,0,10,356,0,2,0,0,-658
7/10/2016,13:00,3047,0,2630,806,0,10,339,0,4,0,0,-743
7/10/2016,14:00,3032,0,2604,916,0,10,280,0,3,0,0,-781
7/10/2016,15:00,3057,0,2625,919,0,10,221,0,1,0,0,-719
7/10/2016,16:00,3061,0,2681,1024,0,10,132,0,2,0,0,-787
7/10/2016,17:00,3091,0,2713,1094,0,9,56,0,1,0,0,-782
7/10/2016,18:00,3082,0,2701,1088,0,10,15,0,1,0,0,-732
7/10/2016,19:00,3107,0,2707,1060,0,10,1,0,3,0,0,-674
7/10/2016,20:00,3004,0,2659,1093,0,10,0,0,3,0,0,-760
7/10/2016,21:00,2856,0,2689,1027,0,10,0,0,4,0,0,-873
7/10/2016,22:00,2681,0,2706,729,0,10,0,0,4,0,0,-767
7/10/2016,23:00,2562,0,2616,674,0,10,0,0,2,0,0,-740
7/11/2016,0:00,2428,0,2560,625,0,10,0,0,2,0,0,-769
7/11/2016,1:00,2400,0,2449,686,0,10,0,0,1,0,0,-746
7/11/2016,2:00,2544,0,2590,706,0,10,0,0,1,0,0,-762
7/11/2016,3:00,2702,0,2690,761,0,10,0,0,0,0,0,-760
7/11/2016,4:00,2699,0,2706,678,0,10,1,0,0,0,0,-697
7/11/2016,5:00,2591,0,2614,627,0,10,19,0,0,0,0,-680
7/11/2016,6:00,2647,0,2659,636,0,10,65,0,0,0,-59,-664
7/11/2016,7:00,2893,0,2582,651,0,9,140,0,0,0,-90,-400
7/11/2016,8:00,3491,0,2675,734,0,10,219,0,0,0,0,-147
7/11/2016,9:00,3928,0,2740,1010,0,9,274,0,1,0,0,-106
7/11/2016,10:00,4083,0,2771,1158,0,9,335,0,2,0,0,-192
7/11/2016,11:00,4170,0,2861,1173,0,10,362,0,2,0,0,-237
7/11/2016,12:00,3969,0,2951,843,0,10,367,0,2,0,0,-204
7/11/2016,13:00,4184,0,2997,925,0,10,336,0,2,0,0,-86
7/11/2016,14:00,4229,0,3035,929,0,10,277,0,2,0,0,-24
7/11/2016,15:00,4213,0,3037,987,0,10,203,0,1,0,0,-25
7/11/2016,16:00,4166,0,3050,996,0,10,136,0,1,0,0,-28
7/11/2016,17:00,3949,0,3040,895,0,10,51,0,3,0,0,-50
7/11/2016,18:00,3805,0,2978,847,0,10,13,0,5,0,0,-48
7/11/2016,19:00,3686,0,2879,852,0,10,1,0,7,0,0,-62
7/11/2016,20:00,3475,0,2814,722,0,10,0,0,7,0,0,-77
7/11/2016,21:00,3279,0,2762,708,0,10,0,0,8,0,0,-208
7/11/2016,22:00,3113,0,2727,709,0,10,0,0,9,0,0,-342
7/11/2016,23:00,2984,0,2722,653,0,10,0,0,11,0,0,-412
7/12/2016,0:00,2798,0,2656,576,0,10,0,0,14,0,-59,-399
7/12/2016,1:00,2751,0,2679,574,0,10,0,0,12,0,-122,-401
7/12/2016,2:00,2869,0,2805,681,0,10,0,0,7,0,-60,-574
7/12/2016,3:00,2992,0,2750,803,0,10,0,0,5,0,0,-575
7/12/2016,4:00,2974,0,2723,742,0,10,1,0,3,0,0,-506
7/12/2016,5:00,2829,0,2730,620,0,10,17,0,5,0,0,-553
7/12/2016,6:00,2879,0,2730,622,0,10,55,0,4,0,0,-542
7/12/2016,7:00,3072,0,2630,661,0,10,111,0,1,0,0,-340
7/12/2016,8:00,3577,0,2770,704,0,10,181,0,0,0,0,-87
7/12/2016,9:00,3991,0,2944,927,0,10,234,0,0,0,0,-122
7/12/2016,10:00,4129,0,3035,1071,0,9,265,0,0,0,0,-252
7/12/2016,11:00,4225,0,3051,1139,0,10,265,0,0,0,0,-240
7/12/2016,12:00,4039,0,3052,913,0,10,293,0,0,0,0,-228
7/12/2016,13:00,4240,0,3067,1210,0,10,221,0,0,0,0,-268
7/12/2016,14:00,4302,0,3137,1336,0,10,155,0,0,0,0,-335
7/12/2016,15:00,4254,0,3157,1350,0,10,84,0,0,0,0,-347
7/12/2016,16:00,4188,0,3162,1261,0,10,45,0,0,0,0,-290
7/12/2016,17:00,4004,0,3181,978,0,10,18,0,0,0,0,-183
7/12/2016,18:00,3884,0,3084,831,0,10,6,0,3,0,0,-50
7/12/2016,19:00,3779,0,2994,828,0,10,1,0,4,0,0,-58
7/12/2016,20:00,3587,0,2939,750,0,10,0,0,8,0,0,-120
7/12/2016,21:00,3388,0,2910,628,0,10,0,0,7,0,0,-166
7/12/2016,22:00,3257,0,2830,648,0,10,0,0,7,0,0,-237
7/12/2016,23:00,3135,0,2785,725,0,10,0,0,6,0,0,-391
7/13/2016,0:00,2948,0,2778,655,0,10,0,0,6,0,-110,-392
7/13/2016,1:00,2890,0,2794,664,0,10,0,0,4,0,-122,-460
7/13/2016,2:00,3015,0,2833,703,0,10,0,0,7,0,-10,-528
7/13/2016,3:00,3122,0,2860,712,0,10,0,0,5,0,0,-465
7/13/2016,4:00,3068,0,2861,642,0,10,1,0,2,0,0,-448
7/13/2016,5:00,2964,0,2849,638,0,10,2,0,2,0,0,-537
7/13/2016,6:00,3007,0,2886,658,0,10,5,0,2,0,0,-554
7/13/2016,7:00,3257,0,2875,735,0,10,19,0,6,0,0,-388
7/13/2016,8:00,3735,0,2996,824,0,10,61,0,6,0,0,-162
7/13/2016,9:00,4094,0,3142,1093,0,10,101,0,7,0,0,-257
7/13/2016,10:00,4204,0,3269,1168,0,9,157,0,7,0,0,-406
7/13/2016,11:00,4286,0,3294,1155,0,10,166,0,5,0,0,-343
7/13/2016,12:00,4079,0,3217,833,0,10,195,0,5,0,0,-182
7/13/2016,13:00,4365,0,3261,1122,0,10,230,0,7,0,0,-264
7/13/2016,14:00,4440,0,3264,1304,0,10,183,0,9,0,0,-330
7/13/2016,15:00,4419,0,3331,1316,0,9,113,0,11,0,0,-362
7/13/2016,16:00,4371,0,3442,1233,0,10,65,0,12,0,0,-390
7/13/2016,17:00,4157,0,3440,955,0,10,18,0,27,0,0,-293
7/13/2016,18:00,4014,0,3285,863,0,10,4,0,29,0,0,-176
7/13/2016,19:00,3842,0,3077,896,0,10,1,0,35,0,0,-176
7/13/2016,20:00,3614,0,2778,847,0,10,0,0,45,0,0,-66
7/13/2016,21:00,3416,0,2725,880,0,10,0,0,45,0,0,-244
7/13/2016,22:00,3291,0,2668,902,0,10,0,0,37,0,0,-326
7/13/2016,23:00,3151,0,2621,869,0,10,0,0,40,0,0,-389
7/14/2016,0:00,2953,0,2659,860,0,10,0,0,34,0,-120,-490
7/14/2016,1:00,2892,0,2691,811,0,10,0,0,36,0,-120,-536
7/14/2016,2:00,2998,0,2718,826,0,10,0,0,33,0,0,-588
7/14/2016,3:00,3106,0,2722,903,0,10,0,0,30,0,0,-559
7/14/2016,4:00,3061,0,2656,915,0,10,1,0,38,0,0,-558
7/14/2016,5:00,2926,0,2652,859,0,10,7,0,35,0,0,-637
7/14/2016,6:00,2911,0,2622,848,0,10,26,0,30,0,0,-625
7/14/2016,7:00,3180,0,2636,821,0,9,58,0,34,0,0,-378
7/14/2016,8:00,3657,0,2833,781,0,10,110,0,30,0,0,-106
7/14/2016,9:00,4025,0,3094,787,0,10,165,0,22,0,0,-53
7/14/2016,10:00,4155,0,3142,763,0,10,229,0,28,0,0,-16
7/14/2016,11:00,4232,0,3210,869,0,10,265,0,30,0,0,-151
7/14/2016,12:00,4062,0,2930,874,0,9,254,0,28,0,0,-33
7/14/2016,13:00,4234,0,3006,1088,0,10,222,0,24,0,0,-114
7/14/2016,14:00,4272,0,3286,957,0,10,192,0,31,0,0,-204
7/14/2016,15:00,4247,0,3306,969,0,10,153,0,30,0,0,-221
7/14/2016,16:00,4217,0,3290,1094,0,10,98,0,21,0,0,-296
7/14/2016,17:00,3998,0,3156,1046,0,10,29,0,19,0,0,-261
7/14/2016,18:00,3849,0,3042,923,0,10,6,0,16,0,0,-148
7/14/2016,19:00,3723,0,2989,962,0,10,1,0,14,0,0,-252
7/14/2016,20:00,3508,0,2790,863,0,10,0,0,15,0,0,-170
7/14/2016,21:00,3318,0,2701,900,0,10,0,0,21,0,0,-315
7/14/2016,22:00,3183,0,2651,935,0,10,0,0,21,0,0,-434
7/14/2016,23:00,3008,0,2591,916,0,10,0,0,29,0,0,-539
7/15/2016,0:00,2856,0,2546,920,0,10,0,0,48,0,-110,-559
7/15/2016,1:00,2774,0,2498,881,0,10,0,0,55,0,-123,-547
7/15/2016,2:00,2884,0,2549,914,0,10,0,0,50,0,-70,-568
7/15/2016,3:00,3009,0,2649,893,0,10,0,0,56,0,0,-598
7/15/2016,4:00,2980,0,2544,879,0,10,1,0,50,0,0,-504
7/15/2016,5:00,2883,0,2540,876,0,10,2,0,33,0,0,-578
7/15/2016,6:00,2898,0,2548,873,0,10,10,0,21,0,0,-564
7/15/2016,7:00,3070,0,2601,878,0,10,27,0,17,0,0,-463
7/15/2016,8:00,3461,0,2711,922,0,10,58,0,17,0,0,-257
7/15/2016,9:00,3773,0,2797,957,0,10,91,0,14,0,0,-95
7/15/2016,10:00,3879,0,2865,1017,0,10,149,0,16,0,0,-177
7/15/2016,11:00,3891,0,2890,1024,0,10,154,0,19,0,0,-204
7/15/2016,12:00,3651,0,2693,969,0,10,163,0,22,0,0,-205
7/15/2016,13:00,3851,0,2936,996,0,10,195,0,25,0,0,-310
7/15/2016,14:00,3891,0,3053,1008,0,10,163,0,24,0,0,-367
7/15/2016,15:00,3829,0,3039,1042,0,10,118,0,20,0,0,-400
7/15/2016,16:00,3796,0,3068,1040,0,10,76,0,19,0,0,-417
7/15/2016,17:00,3627,0,3033,1048,0,10,35,0,17,0,0,-516
7/15/2016,18:00,3519,0,2993,1035,0,10,10,0,22,0,0,-550
7/15/2016,19:00,3435,0,2858,966,0,10,1,0,22,0,0,-420
7/15/2016,20:00,3271,0,2669,991,0,10,0,0,21,0,0,-419
7/15/2016,21:00,3103,0,2444,957,0,10,0,0,18,0,0,-327
7/15/2016,22:00,3016,0,2350,966,0,10,0,0,27,0,0,-336
7/15/2016,23:00,2893,0,2279,990,0,10,0,0,23,0,0,-409
7/16/2016,0:00,2770,0,2256,1119,0,10,0,0,14,0,0,-629
7/16/2016,1:00,2720,0,2401,964,0,10,0,0,18,0,0,-672
7/16/2016,2:00,2832,0,2495,964,0,10,0,0,24,0,0,-661
7/16/2016,3:00,2938,0,2651,951,0,10,0,0,28,0,0,-703
7/16/2016,4:00,2905,0,2659,926,0,10,1,0,27,0,0,-717
7/16/2016,5:00,2743,0,2484,930,0,9,9,0,21,0,0,-710
7/16/2016,6:00,2633,0,2390,925,0,10,39,0,19,0,0,-751
7/16/2016,7:00,2689,0,2392,901,0,10,102,0,15,0,0,-730
7/16/2016,8:00,2888,0,2395,911,0,10,156,0,8,0,0,-591
7/16/2016,9:00,3128,0,2548,901,0,10,215,0,4,0,0,-550
7/16/2016,10:00,3252,0,2501,913,0,9,315,0,3,0,0,-489
7/16/2016,11:00,3344,0,2562,956,0,9,320,0,4,0,0,-508
7/16/2016,12:00,3265,0,2692,896,0,9,291,0,2,0,0,-626
7/16/2016,13:00,3356,0,2820,914,0,10,253,0,2,0,0,-642
7/16/2016,14:00,3343,0,2787,925,0,10,208,0,0,0,0,-587
7/16/2016,15:00,3315,0,2806,861,0,10,206,0,0,0,0,-568
7/16/2016,16:00,3318,0,2799,934,0,10,116,0,0,0,0,-541
7/16/2016,17:00,3213,0,2802,916,0,9,34,0,0,0,0,-548
7/16/2016,18:00,3181,0,2795,894,0,10,6,0,0,0,0,-524
7/16/2016,19:00,3161,0,2724,1097,0,10,1,0,7,0,0,-677
7/16/2016,20:00,3022,0,2421,1097,0,9,0,0,19,0,0,-524
7/16/2016,21:00,2869,0,2237,1086,0,10,0,0,18,0,0,-482
7/16/2016,22:00,2805,0,2129,1098,0,10,0,0,15,0,0,-447
7/16/2016,23:00,2683,0,2102,920,0,10,0,0,9,0,0,-358
7/17/2016,0:00,2535,0,2076,788,0,10,0,0,9,0,0,-348
7/17/2016,1:00,2497,0,2043,801,0,10,0,0,16,0,0,-373
7/17/2016,2:00,2617,0,2066,862,0,10,0,0,23,0,0,-344
7/17/2016,3:00,2735,0,2057,1010,0,10,0,0,27,0,0,-369
7/17/2016,4:00,2702,0,2104,876,0,10,1,0,15,0,0,-303
7/17/2016,5:00,2531,0,2050,825,0,10,2,0,12,0,0,-367
7/17/2016,6:00,2445,0,2052,855,0,10,6,0,21,0,-58,-441
7/17/2016,7:00,2497,0,2024,850,0,10,16,0,41,0,0,-442
7/17/2016,8:00,2627,0,2176,885,0,10,24,0,47,0,0,-514
7/17/2016,9:00,2781,0,2322,894,0,10,47,0,48,0,0,-539
7/17/2016,10:00,2855,0,2237,893,0,10,86,0,45,0,0,-416
7/17/2016,11:00,2917,0,2249,878,0,10,128,0,51,0,0,-398
7/17/2016,12:00,2914,0,2272,877,0,10,108,0,51,0,0,-403
7/17/2016,13:00,2952,0,2203,822,0,10,141,0,41,0,0,-264
7/17/2016,14:00,2918,0,2107,817,0,10,135,0,31,0,0,-181
7/17/2016,15:00,2884,0,2070,846,0,10,88,0,23,0,0,-153
7/17/2016,16:00,2895,0,2140,920,0,10,61,0,14,0,0,-251
7/17/2016,17:00,2950,0,2145,958,0,10,37,0,8,0,0,-207
7/17/2016,18:00,2979,0,2113,1123,0,10,13,0,5,0,0,-284
7/17/2016,19:00,2993,0,2110,1113,0,10,1,0,6,0,0,-247
7/17/2016,20:00,2910,0,2111,939,0,10,0,0,4,0,0,-153
7/17/2016,21:00,2750,0,2064,884,0,10,0,0,2,0,0,-209
7/17/2016,22:00,2621,0,2049,860,0,10,0,0,1,0,0,-299
7/17/2016,23:00,2522,0,2110,756,0,10,0,0,1,0,0,-355
7/18/2016,0:00,2397,0,2035,749,0,10,0,0,2,0,0,-398
7/18/2016,1:00,2378,0,1994,743,0,10,0,0,4,0,0,-372
7/18/2016,2:00,2516,0,2062,770,0,10,0,0,3,0,0,-329
7/18/2016,3:00,2642,0,2112,828,0,10,0,0,1,0,0,-309
7/18/2016,4:00,2611,0,2113,790,0,10,1,0,0,0,0,-303
7/18/2016,5:00,2465,0,2040,775,0,10,12,0,0,0,0,-372
7/18/2016,6:00,2426,0,1972,774,0,10,46,0,0,0,0,-376
7/18/2016,7:00,2529,0,1988,775,0,9,96,0,0,0,0,-340
7/18/2016,8:00,2841,0,2227,770,0,10,159,0,0,0,0,-326
